# DATE, LAT, LON, ROT, HAN, RAT
b'2010-12-14T15:15:30.005',25.999999585151052,174.0158850318114,-69.99999967119774,7.999999938029066,0.25999999046325684
b'2010-12-14T15:20:30.005',26.99999904379616,173.97013642475065,-69.99999967119774,9.99999970909292,0.3199999928474426
b'2010-12-14T15:50:00.013',37.999999919081475,171.00000134341394,-74.99999867197056,19.500000542636936,0.4000000059604645
b'2010-12-14T16:00:00.009',41.00000000256408,169.99999334703236,-74.99999867197056,19.99999941818584,0.4000000059604645
b'2010-12-14T16:10:00.007',42.99999891985429,169.99999334703236,-74.99999867197056,19.99999941818584,0.4000000059604645
b'2010-12-14T16:24:00.008',44.00000008604669,170.2482297422273,-75.00059972861752,19.99999941818584,0.4000000059604645
b'2010-12-14T16:39:00.005',45.999999003336896,170.2482297422273,-75.00059972861752,19.99999941818584,0.4000000059604645
b'2010-12-14T16:54:00.005',45.999999003336896,170.11099758142342,-74.99999867197056,19.99999941818584,0.4000000059604645
