# DATE, LAT, LON, ROT, HAN, RAT, HGT
b'2013-06-07T22:45:30.830',-45.00000125223908,122.00000567168901,-69.99999967119774,2.200000089679699,0.1899999976158142,1.399999976158142
b'2013-06-07T22:50:30.829',-45.00000125223908,122.00000567168901,-69.99999967119774,4.99999985454646,0.27000001072883606,1.7000000476837158
b'2013-06-07T23:20:00.006',-50.0000002530119,120.00000333930423,-69.99999967119774,7.999999938029066,0.38999998569488525,3.4000000953674316
b'2013-06-07T23:30:00.004',-51.999999170302104,120.00000333930423,-69.99999967119774,8.385299446845949,0.4099999964237213,3.9700000286102295
b'2013-06-07T23:50:00.008',-56.000000419977106,120.00000333930423,-69.99999967119774,8.385299446845949,0.4449999928474426,5.199999809265137
b'2013-06-07T23:54:00.005',-56.99999817107492,120.00000333930423,-69.99999967119774,8.385299446845949,0.44999998807907104,5.5
b'2013-06-08T00:24:00.005',-61.99999717184774,120.00000333930423,-69.99999967119774,8.385299446845949,0.44999998807907104,7.300000190734863
