# DATE, R, OH, OH-R, OH-R-1, R/h
2013-02-09 06:00:30.008000,0.24406780846603168,1.600000023841858,1.3559322153758262,0.3559322153758262,0.20660423907681882
2013-02-09 06:15:30.006000,0.34262294499856816,1.899999976158142,1.5573770311595738,0.5573770311595738,0.26595318180050054
2013-02-09 06:50:00.008000,0.7401969275047746,3.642930030822754,2.9027331033179795,1.9027331033179795,0.3367991337578308
2013-02-09 07:00:00.005000,0.967322905461709,4.550000190734863,3.5826772852731543,2.5826772852731543,0.3694244202910797
2013-02-09 07:10:00.005000,1.2031250040017767,5.5,4.296874995998223,3.2968749959982233,0.3923882506037721
2013-02-09 07:24:00.005000,1.43875967926879,6.400000095367432,4.961240416098642,3.961240416098642,0.412638222625109
2013-02-09 07:39:00.005000,1.7084941498500827,7.5,5.7915058501499175,4.7915058501499175,0.42109747533136777
2013-02-09 07:54:00.005000,1.9615385214957957,8.5,6.538461478504204,5.538461478504204,0.42963476198876116
