# DATE, R, OH, OH-R, OH-R-1, R/h
2013-04-24 05:45:30.835000,0.27000000414749,1.6200000047683716,1.3500000006208817,0.35000000062088166,0.22735594081357438
2013-04-24 06:00:30.830000,0.3606557361030733,2.0,1.6393442638969267,0.6393442638969267,0.25451987182271035
2013-04-24 06:20:00.004000,0.6190476010265622,3.0,2.380952398973438,1.380952398973438,0.30969459735549293
2013-04-24 06:30:00.005000,0.7228346885606892,3.4000000953674316,2.6771654068067425,1.6771654068067425,0.3245819538045976
2013-04-24 06:40:00.005000,0.8538910210936665,3.8499999046325684,2.996108883538902,1.996108883538902,0.34632622031211335
2013-04-24 06:54:00.005000,1.1015503844649772,4.900000095367432,3.7984497109024544,2.7984497109024544,0.3547521969995291
2013-04-24 07:24:00.008000,1.5062014739119838,6.699999809265137,5.1937983353531525,4.1937983353531525,0.3547521969995291
2013-04-24 07:39:00.006000,1.7422480231530315,7.75,6.0077519768469685,5.0077519768469685,0.3547521969995291
