# DATE, LAT, LON, ROT, HAN, RAT
b'2013-04-24T05:45:30.835',-39.00000108527387,139.99999934239548,-54.999999253784715,4.99999985454646,0.20000000298023224
b'2013-04-24T06:00:30.830',-45.00000125223908,139.99999934239548,-54.999999253784715,5.500000010755836,0.2199999988079071
b'2013-04-24T06:20:00.004',-47.000000169529294,133.9999923452411,-54.999999253784715,6.000000166965211,0.25999999046325684
b'2013-04-24T06:30:00.005',-47.50000075262549,132.00000367323466,-54.999999253784715,6.199999631807409,0.27000001072883606
b'2013-04-24T06:40:00.005',-48.00000133572169,127.00000467246183,-54.999999253784715,6.3000000045587425,0.2849999964237213
b'2013-04-24T06:54:00.005',-48.00000133572169,125.00000234007703,-54.999999253784715,6.499999896287763,0.28999999165534973
b'2013-04-24T07:24:00.008',-48.9999990868195,125.00000234007703,-54.999999253784715,6.499999896287763,0.28999999165534973
b'2013-04-24T07:39:00.006',-50.0000002530119,125.00000234007703,-54.999999253784715,6.499999896287763,0.28999999165534973
